,Outcome,Order,Date,EMA,Points,Take Profit,Stop Loss,Entry,Amount,Profit,Challenge Profit
671,WIN,BUY,2022-03-22 15:15:00,34592.79917972099,57.84000000000378,34877.44,34732.84,34790.68,3000.0,11000.0,11000.0
672,WIN,BUY,2022-03-25 12:25:00,34633.16089741025,84.7699999999968,34857.64499999999,34645.72,34730.49,2999.9999999999995,14000.0,14000.0
673,WIN,BUY,2022-03-29 13:40:00,34882.545645426006,51.33999999999651,35166.45999999999,35038.11,35089.45,3000.0,17000.0,17000.0
674,LOSS,BUY,2022-03-30 12:35:00,35057.34378270784,44.650000000001455,35324.485,35212.86,35257.51,-2000.0000000000002,15000.0,15000.0
675,LOSS,SELL,2022-04-04 11:00:00,34841.17083812779,14.360000000000582,34795.85,34831.75,34817.39,-2000.0,-2000.0,-2000.0
676,LOSS,BUY,2022-04-08 15:15:00,34652.194908455785,66.08999999999651,34896.98499999999,34731.76,34797.85,-2000.0,-4000.0,-4000.0
677,WIN,SELL,2022-04-12 12:00:00,34559.83438397384,73.19000000000233,34415.854999999996,34598.83,34525.64,2999.9999999999995,-1000.0000000000005,-1000.0000000000005
678,WIN,BUY,2022-04-14 13:25:00,34521.08937983846,50.08999999999651,34655.15499999999,34529.93,34580.02,3000.0,1999.9999999999995,1999.9999999999995
679,WIN,BUY,2022-04-20 15:20:00,34940.833779605935,155.11000000000058,35452.225,35064.45,35219.56,3000.0000000000005,5000.0,5000.0
680,LOSS,BUY,2022-04-21 13:25:00,35083.05776543998,114.9800000000032,35332.020000000004,35044.57,35159.55,-2000.0,3000.0,3000.0
681,LOSS,SELL,2022-04-25 14:10:00,34115.061280040565,29.05000000000291,33655.854999999996,33728.48,33699.43,-2000.0,1000.0,1000.0
682,WIN,SELL,2022-04-27 13:05:00,33663.521118991055,137.76000000000204,33352.78,33697.18,33559.42,3000.0,4000.0,4000.0
683,WIN,BUY,2022-05-03 14:55:00,33149.645889157335,217.5,33518.28,32974.53,33192.03,2999.9999999999995,7000.0,7000.0
684,WIN,SELL,2022-05-06 11:40:00,33058.56325405783,298.7799999999952,32308.890000000007,33055.84,32757.06,3000.0000000000005,10000.0,10000.0
685,LOSS,SELL,2022-05-10 14:30:00,32458.54669408056,194.8100000000013,31942.625,32429.65,32234.84,-2000.0,8000.0,8000.0
686,WIN,BUY,2022-05-16 11:30:00,32020.064734690735,117.88999999999942,32292.434999999998,31997.71,32115.6,2999.9999999999995,11000.0,11000.0
687,LOSS,SELL,2022-05-19 12:35:00,31771.613486422008,190.36000000000058,30914.82,31390.72,31200.36,-2000.0,9000.0,9000.0
688,LOSS,SELL,2022-05-24 13:00:00,31572.3929119799,136.96999999999753,31325.445000000007,31667.87,31530.9,-1999.9999999999998,7000.0,7000.0
689,WIN,BUY,2022-05-25 13:20:00,31754.1341530455,54.95999999999913,31944.629999999997,31807.23,31862.19,3000.0,10000.0,10000.0
690,WIN,BUY,2022-05-31 10:25:00,32692.267113551217,115.33999999999651,33097.009999999995,32808.66,32924.0,3000.0000000000005,13000.0,13000.0
691,LOSS,BUY,2022-05-31 15:30:00,32873.78337248117,191.79000000000087,33435.744999999995,32956.27,33148.06,-1999.9999999999998,-1999.9999999999998,-1999.9999999999998
692,LOSS,BUY,2022-06-03 11:40:00,32928.00757463937,85.7300000000032,33067.145000000004,32852.82,32938.55,-2000.0000000000002,-4000.0,-4000.0
693,LOSS,SELL,2022-06-07 11:40:00,32935.22830621598,94.77999999999884,32760.660000000003,32997.61,32902.83,-2000.0000000000002,-6000.0,-6000.0
694,LOSS,BUY,2022-06-08 11:10:00,32990.30035809339,84.93000000000029,33215.265,33002.94,33087.87,-2000.0,-8000.0,-8000.0
695,WIN,SELL,2022-06-09 13:30:00,32905.609027671664,129.52000000000407,32576.959999999992,32900.76,32771.24,3000.0,-5000.0,-5000.0
696,LOSS,SELL,2022-06-17 14:30:00,30122.11576190918,104.32999999999811,29859.205,30120.03,30015.7,-1999.9999999999998,-7000.0,-7000.0
697,WIN,BUY,2022-06-22 10:15:00,30318.605301966403,262.4900000000016,30948.865000000005,30292.64,30555.13,3000.0,-4000.0,-4000.0
698,LOSS,BUY,2022-06-27 14:20:00,31189.528925963285,67.63000000000102,31558.345,31389.27,31456.9,-2000.0,-6000.0,-6000.0
699,WIN,SELL,2022-06-29 14:40:00,31128.253530514477,124.93000000000029,30832.725,31145.05,31020.12,2999.9999999999995,-3000.0000000000005,-3000.0000000000005
700,LOSS,SELL,2022-06-30 13:10:00,30969.048746415476,202.13999999999942,30474.5,30979.85,30777.71,-2000.0000000000002,-5000.000000000001,-2000.0000000000002
701,WIN,BUY,2022-07-06 12:40:00,30798.952348362873,57.099999999998545,30937.589999999997,30794.84,30851.94,3000.0000000000005,-2000.0000000000005,1000.0000000000002
702,WIN,BUY,2022-07-08 13:30:00,31214.281134864537,83.71999999999753,31463.199999999997,31253.9,31337.62,3000.0,999.9999999999995,4000.0
703,WIN,SELL,2022-07-13 14:35:00,31027.142950309237,56.47999999999956,30837.97,30979.17,30922.69,3000.0,3999.9999999999995,7000.0
704,LOSS,BUY,2022-07-18 15:10:00,31171.322934407042,40.43000000000029,31266.545000000002,31165.47,31205.9,-1999.9999999999998,1999.9999999999998,5000.0
705,WIN,BUY,2022-07-20 14:15:00,31597.674776792297,77.0099999999984,31868.585,31676.06,31753.07,3000.0,5000.0,8000.0
706,WIN,BUY,2022-07-21 10:55:00,31651.70762664861,162.84999999999854,31941.204999999998,31534.08,31696.93,3000.0000000000005,8000.0,11000.0
707,WIN,BUY,2022-07-25 15:20:00,31890.883512158827,73.20000000000073,32004.67,31821.67,31894.87,2999.9999999999995,11000.0,14000.0
708,LOSS,BUY,2022-07-26 10:40:00,31893.856058952657,84.34999999999854,32037.324999999997,31826.45,31910.8,-2000.0,9000.0,12000.0
709,WIN,BUY,2022-07-27 13:50:00,31865.611585254734,68.52000000000044,31970.730000000003,31799.43,31867.95,3000.0,12000.0,15000.0
710,WIN,BUY,2022-08-01 14:25:00,32647.67347028858,74.76000000000204,32881.72,32694.82,32769.58,3000.0,15000.0,18000.0
711,LOSS,BUY,2022-08-04 10:55:00,32713.08558200493,103.96999999999753,32912.55499999999,32652.63,32756.6,-2000.0,13000.0,16000.0
712,LOSS,BUY,2022-08-05 10:05:00,32713.674482247665,102.06999999999971,32882.104999999996,32626.93,32729.0,-2000.0,11000.0,14000.0
713,LOSS,BUY,2022-08-08 13:05:00,32795.786853729165,65.0199999999968,32938.31,32775.76,32840.78,-2000.0,9000.0,12000.0
714,LOSS,BUY,2022-08-09 10:30:00,32808.10894512266,56.94999999999709,32906.12499999999,32763.75,32820.7,-2000.0,7000.0,10000.0
715,WIN,BUY,2022-08-10 15:25:00,33032.81616890661,58.080000000001746,33328.26,33183.06,33241.14,3000.0000000000005,10000.0,13000.0
716,WIN,BUY,2022-08-11 15:45:00,33267.54322195117,34.40999999999622,33375.854999999996,33289.83,33324.24,3000.0,13000.0,16000.0
717,LOSS,BUY,2022-08-16 15:40:00,33912.350811107004,63.16000000000349,34245.93000000001,34088.03,34151.19,-2000.0,11000.0,14000.0
718,LOSS,BUY,2022-08-17 10:40:00,33928.26353005986,54.48999999999796,34054.685,33918.46,33972.95,-1999.9999999999998,9000.0,12000.0
719,LOSS,SELL,2022-08-18 12:20:00,33948.42269174459,70.38999999999942,33794.825000000004,33970.8,33900.41,-2000.0000000000002,7000.0,10000.0
720,WIN,SELL,2022-08-19 13:30:00,33874.31374133238,61.23999999999796,33664.19,33817.29,33756.05,3000.0,10000.0,13000.0
721,WIN,SELL,2022-08-24 12:20:00,33122.122229750334,48.87999999999738,32973.3,33095.5,33046.62,3000.0000000000005,13000.0,16000.0
722,LOSS,SELL,2022-08-29 13:20:00,32575.57121416875,108.90999999999985,32024.635000000002,32296.91,32188.0,-2000.0,11000.0,14000.0
723,LOSS,SELL,2022-09-01 14:05:00,31665.7081404462,82.02000000000044,31302.78,31507.83,31425.81,-2000.0,-2000.0,-2000.0
724,LOSS,SELL,2022-09-07 11:40:00,31372.73785566614,76.81999999999971,31229.56,31421.61,31344.79,-1999.9999999999998,-4000.0,-4000.0
725,WIN,BUY,2022-09-08 10:20:00,31435.927845284954,121.29999999999927,31726.699999999997,31423.45,31544.75,3000.0,-1000.0,-1000.0
726,WIN,BUY,2022-09-08 12:50:00,31485.436090348292,202.29999999999927,31908.449999999997,31402.7,31605.0,2999.9999999999995,1999.9999999999995,1999.9999999999995
727,LOSS,BUY,2022-09-12 12:55:00,32043.84238702505,51.7400000000016,32445.36,32316.01,32367.75,-2000.0,-4.547473508864641e-13,-4.547473508864641e-13
728,WIN,SELL,2022-09-15 14:00:00,31281.119773852144,178.63000000000102,30823.244999999995,31269.82,31091.19,3000.0,2999.9999999999995,2999.9999999999995
729,LOSS,SELL,2022-09-19 11:20:00,30906.782280979474,100.44000000000233,30687.049999999996,30938.15,30837.71,-2000.0000000000002,999.9999999999993,999.9999999999993
730,LOSS,BUY,2022-09-21 13:40:00,30793.818774357158,74.79000000000087,30967.255,30780.28,30855.07,-1999.9999999999998,-1000.0000000000005,-1000.0000000000005
731,WIN,SELL,2022-09-30 11:40:00,29286.6183226014,160.5699999999997,28954.355,29355.78,29195.21,2999.9999999999995,1999.999999999999,1999.999999999999
732,LOSS,BUY,2022-10-04 14:00:00,29684.34646209991,85.4900000000016,30328.935000000005,30115.21,30200.7,-1999.9999999999998,-1999.9999999999998,-1999.9999999999998
733,WIN,BUY,2022-10-05 11:05:00,29832.42139647979,36.460000000002765,29977.590000000004,29886.44,29922.9,2999.9999999999995,999.9999999999998,999.9999999999998
734,LOSS,BUY,2022-10-06 10:50:00,30030.028421456413,159.3100000000013,30389.575000000004,29991.3,30150.61,-2000.0,-1000.0000000000002,-1000.0000000000002
735,LOSS,SELL,2022-10-10 15:00:00,29448.3612690328,95.30999999999767,29084.395000000004,29322.67,29227.36,-2000.0000000000002,-3000.0000000000005,-3000.0000000000005
736,LOSS,SELL,2022-10-12 11:35:00,29386.052760120554,70.86999999999898,29247.675000000003,29424.85,29353.98,-2000.0,-5000.0,-5000.0
737,LOSS,BUY,2022-10-14 11:25:00,29670.482612319804,177.88000000000102,30213.480000000003,29768.78,29946.66,-2000.0000000000002,-7000.0,-7000.0
738,LOSS,BUY,2022-10-18 12:15:00,30134.33950552065,134.23999999999796,30671.529999999995,30335.93,30470.17,-1999.9999999999998,-9000.0,-9000.0
739,LOSS,BUY,2022-10-26 14:00:00,31691.49369726041,89.11000000000058,32114.995000000003,31892.22,31981.33,-2000.0,-11000.0,-11000.0
740,LOSS,BUY,2022-10-27 13:00:00,31896.33892663885,65.34000000000015,32282.120000000003,32118.77,32184.11,-2000.0000000000002,-13000.0,-13000.0
741,WIN,BUY,2022-10-31 10:40:00,32426.227264856418,143.97999999999956,32946.88,32586.93,32730.91,2999.9999999999995,-10000.0,-10000.0
742,LOSS,SELL,2022-11-02 12:15:00,32605.579974253546,75.95000000000073,32451.485,32641.36,32565.41,-2000.0,-12000.0,-2000.0
743,LOSS,SELL,2022-11-03 13:20:00,32384.077450878245,113.77000000000044,31901.284999999996,32185.71,32071.94,-1999.9999999999998,-14000.0,-4000.0
744,LOSS,BUY,2022-11-08 14:45:00,32813.98445243757,239.73999999999796,33430.81,32831.46,33071.2,-2000.0,-16000.0,-6000.0
745,WIN,BUY,2022-11-11 12:00:00,33274.4640529797,91.47000000000116,33623.105,33394.43,33485.9,2999.9999999999995,-13000.0,-3000.0000000000005
746,LOSS,SELL,2022-11-16 12:20:00,33630.53609671881,80.30999999999767,33456.865000000005,33657.64,33577.33,-2000.0,-15000.0,-5000.0
747,WIN,BUY,2022-11-18 13:10:00,33575.84881707894,98.77000000000407,33790.12500000001,33543.2,33641.97,3000.0,-12000.0,-2000.0
748,WIN,BUY,2022-11-21 12:05:00,33620.61320224125,101.16999999999825,33812.104999999996,33559.18,33660.35,3000.0,-9000.0,1000.0
749,WIN,BUY,2022-11-23 13:20:00,33958.15354638073,73.31999999999971,34187.94,34004.64,34077.96,3000.0,-6000.0,4000.0
750,WIN,SELL,2022-11-29 14:30:00,33940.825339044706,112.86000000000058,33636.36,33918.51,33805.65,2999.9999999999995,-3000.0000000000005,7000.0
751,WIN,BUY,2022-12-01 11:35:00,34027.02812110015,90.04999999999563,34430.84499999999,34205.72,34295.77,3000.0000000000005,0.0,3000.0000000000005
752,WIN,BUY,2022-12-02 10:30:00,34163.58827419972,130.52000000000407,34416.26000000001,34089.96,34220.48,3000.0,3000.0,6000.0
753,LOSS,SELL,2022-12-07 13:50:00,33754.512210897345,78.70999999999913,33495.785,33692.56,33613.85,-2000.0000000000002,999.9999999999998,4000.0
754,LOSS,BUY,2022-12-08 13:25:00,33746.78644549507,58.63999999999942,33896.58,33749.98,33808.62,-2000.0,-1000.0000000000002,2000.0
755,LOSS,BUY,2022-12-09 10:35:00,33739.65810501322,106.12000000000262,33906.43000000001,33641.13,33747.25,-2000.0000000000002,-3000.0000000000005,-2.2737367544323206e-13
756,WIN,BUY,2022-12-13 13:10:00,33913.21955569378,133.11000000000058,34223.655,33890.88,34023.99,3000.0,-4.547473508864641e-13,3000.0
